"vess","yr","month","tech_1","tech_2","tech_3","lat","lon","catch"
"ID_16",2008,10,1,1,1,309,426,4.96055375888971
"ID_15",2008,12,1,1,0,341,515,0.00298126831666041
"ID_14",1980,8,0,0,0,340,210,213.014992833575
"ID_6",2008,8,1,1,1,44,305,63.7634956571143
"ID_13",1997,9,1,0,0,245,221,27.4504008752311
"ID_12",1985,11,0,0,0,64,365,2.51206344979777
"ID_8",2004,5,1,1,0,132,365,8.48310463263341
"ID_3",1998,1,1,1,0,103,235,3.12089767533257
"ID_1",1986,10,1,0,0,240,123,23.5088729453797
"ID_13",2009,4,1,1,0,86,509,1.49056007230068
"ID_5",1995,3,1,0,0,276,519,1.3153749785442
"ID_12",2002,5,1,1,0,56,36,141.200953691468
"ID_6",1989,3,1,1,0,362,380,2.38104355654141
"ID_18",1996,4,1,1,0,12,473,1.09005743663625
"ID_11",2003,7,1,1,1,232,25,25.6821165815043
"ID_19",1996,11,1,1,0,44,541,3.40454939760738
"ID_19",1981,9,0,0,0,105,497,20.1086015535251
"ID_5",1986,5,1,0,0,179,449,82.6953267817858
"ID_20",1980,2,0,0,0,37,177,365.53773384519
"ID_9",1984,4,1,0,0,352,251,6.07684467890864
"ID_1",1997,8,1,1,1,160,149,46.8643752412778
"ID_2",2004,11,1,1,0,322,156,34.9030866051753
"ID_16",2004,7,1,1,1,119,234,7.43368974111404
"ID_5",1988,3,1,0,0,357,540,0.00385423304405531
"ID_18",2002,8,1,1,0,211,586,1.35306309035496
"ID_7",1980,1,0,0,0,47,426,5.7022743509665
"ID_3",1996,3,1,0,0,102,225,18.069632710926
"ID_14",1983,2,0,0,0,167,63,79.7955456429454
"ID_18",1999,12,1,1,0,100,556,14.0881923527893
"ID_20",1986,4,1,0,0,152,468,43.3091460349971
"ID_18",2005,8,1,1,0,88,371,9.9008537416215
"ID_18",1992,5,1,0,0,363,416,0.00494371587030059
"ID_5",2005,10,1,1,0,222,451,30.6330329202711
"ID_12",1984,1,0,0,0,266,365,58.9199998142646
"ID_17",1989,8,1,0,0,200,195,33.6275460751381
"ID_4",2001,11,1,1,0,301,451,12.460631918645
"ID_12",1987,9,1,0,0,365,517,0.0424775434291358
"ID_13",1985,10,0,0,0,191,34,73.097299529965
"ID_11",2005,5,1,1,1,389,406,0.179660085863739
"ID_20",2008,10,1,1,0,64,371,2.81135618222013
"ID_12",2003,3,1,1,0,254,267,68.6730698867545
"ID_3",1983,6,0,0,0,219,408,94.5595404915213
"ID_12",1993,5,1,0,0,308,47,13.6888145130702
"ID_4",2009,4,1,1,0,172,283,52.4577546224478
"ID_7",1989,7,1,0,0,353,429,2.82617166304301
"ID_1",1992,4,1,1,0,212,57,105.825455978441
"ID_6",1995,2,1,1,0,187,174,79.3180115261765
"ID_15",1980,7,0,0,0,252,285,101.78010840723
"ID_14",1996,8,1,1,0,41,129,59.8489957566907
"ID_15",1998,1,1,0,0,372,247,0.0558767365372616
"ID_18",2003,10,1,1,0,310,289,34.5766277118568
"ID_6",2004,7,1,1,1,195,481,12.5661550876592
"ID_8",2008,7,1,1,0,258,148,15.4811691478536
"ID_14",1983,12,0,0,0,88,585,18.1002864280268
"ID_11",1995,11,1,0,0,371,51,46.4469223386331
"ID_12",2001,2,1,1,0,363,270,0.172427146242223
"ID_5",1984,6,0,0,0,35,566,100.198655218488
"ID_9",1987,11,1,0,0,125,425,27.8520314794083
"ID_20",2000,7,1,1,0,328,471,1.36656425024246
"ID_4",2003,6,1,1,0,154,308,82.4186762021355
"ID_9",1994,4,1,0,0,159,85,29.6309890359395
"ID_5",1987,12,1,0,0,272,526,3.0205423257604
"ID_15",1981,3,0,0,0,139,509,50.4304335587218
"ID_16",2005,6,1,1,1,133,259,21.0289538068196
"ID_8",1999,11,1,0,0,207,188,108.505060624967
"ID_19",1991,3,1,1,0,45,549,9.31225709104332
"ID_2",1983,5,0,0,0,209,127,40.4492398781953
"ID_14",2007,5,1,1,0,39,572,0.0159364377494462
"ID_11",1989,4,0,0,0,374,217,5.27950801087029
"ID_8",1981,4,0,0,0,358,440,86.9711368846017
"ID_5",2009,12,1,1,0,33,129,19.5806748905944
"ID_14",1982,3,0,0,0,25,588,61.2637569324903
"ID_20",1998,8,1,1,0,355,85,61.0034018761118
"ID_11",2003,1,1,1,1,69,372,19.5670777580471
"ID_14",2005,5,1,1,0,188,42,56.3240776561728
"ID_5",1990,3,1,0,0,323,180,27.8465795925527
"ID_7",2001,5,1,0,0,347,560,0.00111151127250116
"ID_6",1999,3,1,1,1,38,135,150.602414461832
"ID_16",2002,3,1,1,1,148,167,103.171375549731
"ID_1",1991,12,1,1,0,92,282,1.26595912120696
"ID_14",1994,12,1,1,0,87,576,7.15793245858069
"ID_2",1989,10,0,0,0,123,529,17.341821563125
"ID_5",1981,8,0,0,0,351,347,2.09870290293247
"ID_1",1986,3,1,0,0,146,38,73.7234254775981
"ID_2",2005,4,1,1,0,190,538,1.02991134058633
"ID_9",2004,6,1,1,0,139,510,13.0172407379459
"ID_8",1984,5,0,0,0,332,166,138.136975886905
"ID_5",1982,3,0,0,0,371,566,0.312113392158262
"ID_2",1998,1,1,0,0,92,95,30.1087104815142
"ID_12",1987,3,1,0,0,177,380,38.5011167551223
"ID_20",1986,12,1,0,0,86,79,47.6021610904142
"ID_9",2001,2,1,1,0,184,14,66.0506909510504
"ID_12",1980,1,0,0,0,379,518,30.1462259093587
"ID_16",1999,6,1,1,1,226,196,329.458080938513
"ID_2",1997,6,1,0,0,351,531,0.0535582498009733
"ID_12",1997,9,1,1,0,56,103,228.026309182362
"ID_4",1994,9,1,1,0,362,159,109.026188898336
"ID_18",2003,8,1,1,0,214,157,106.514642701033
"ID_13",1988,6,1,0,0,238,560,0.860744342907403
"ID_5",1981,1,0,0,0,45,460,3.36850669748962
"ID_9",2003,3,1,1,0,54,545,0.121798500998995
"ID_7",1988,5,1,0,0,265,268,5.75569360115619
"ID_1",1981,2,0,0,0,171,471,176.666170474365
"ID_20",2007,3,1,1,0,334,556,0.0000250250910971628
"ID_8",2006,2,1,1,0,233,32,9.9542183752611
"ID_11",1991,5,0,0,0,282,182,2.52416638255106
"ID_19",2004,8,1,1,1,140,134,15.4498332746722
"ID_6",1983,9,0,0,0,264,493,80.1478092800773
"ID_11",1985,3,0,0,0,174,202,24.3535356834391
"ID_2",1991,5,0,0,0,224,300,44.1638879495628
"ID_9",1988,2,1,0,0,111,83,32.6356032645795
"ID_1",1991,5,1,1,0,357,138,60.9543063985885
"ID_3",1988,7,1,0,0,384,220,7.23678149536503
"ID_16",1993,9,1,1,1,257,505,35.446434262375
"ID_14",2004,2,1,1,0,366,63,33.6755919166527
"ID_6",1994,8,1,1,0,253,527,2.72403040587202
"ID_1",2001,6,1,1,1,131,67,32.758583083971
"ID_7",1980,8,0,0,0,153,129,78.2160262722746
"ID_20",1986,11,1,0,0,186,461,141.105466788125
"ID_17",1993,9,1,0,0,390,448,0.00874241662113273
"ID_12",2003,8,1,1,0,194,416,60.8190094535971
"ID_10",1988,3,0,0,0,86,73,45.2616263452211
"ID_18",1999,5,1,1,0,328,531,0.149074002358701
"ID_16",1994,9,1,1,1,166,292,25.2799961514963
"ID_12",1995,2,1,0,0,257,339,26.2779937649092
"ID_13",1990,11,1,0,0,330,529,0.0010955992145265
"ID_20",1981,3,0,0,0,105,252,40.5157583106059
"ID_14",1982,2,0,0,0,339,193,84.7182285660757
"ID_20",1988,6,1,0,0,309,149,14.3145136748497
"ID_5",1993,10,1,0,0,373,218,1.83057638638323
"ID_6",1994,12,1,1,0,186,246,20.5978010250294
"ID_3",1992,4,1,0,0,81,547,6.41325065535447
"ID_12",2002,12,1,1,0,64,580,0.0621138010986705
"ID_18",2003,1,1,1,0,282,424,23.2579900230866
"ID_12",1994,11,1,0,0,176,366,263.972780056786
"ID_9",2003,3,1,1,0,174,279,33.3868758477209
"ID_12",2008,3,1,1,0,13,146,13.452078600929
"ID_15",1991,3,0,0,0,366,302,0.0491153115438241
"ID_13",1991,12,1,0,0,264,401,24.4483863044662
"ID_9",1991,9,1,0,0,258,357,29.3410088055473
"ID_15",1991,8,0,0,0,172,462,25.4511046169005
"ID_4",1982,2,0,0,0,87,332,1.94471830022975
"ID_18",2006,2,1,1,0,156,195,39.6529810620375
"ID_6",1992,7,1,1,0,311,415,0.858456366662566
"ID_8",2007,12,1,1,0,111,322,28.3176496910578
"ID_4",1992,9,1,0,0,174,380,119.585332827855
"ID_17",1991,1,1,0,0,325,168,77.6413881952361
"ID_15",1991,3,0,0,0,387,237,0.625396817462104
"ID_7",1980,4,0,0,0,246,304,82.0412882813189
"ID_7",2005,11,1,1,0,201,473,35.0989562686133
"ID_4",2000,8,1,1,0,364,214,1.6345195181173
"ID_9",1980,5,0,0,0,360,312,0.150800742733877
"ID_4",2002,12,1,1,0,254,191,33.5784382822488
"ID_12",1982,1,0,0,0,200,506,50.2921165360738
"ID_2",1986,6,0,0,0,366,546,0.00360192452389809
"ID_14",2007,1,1,1,0,345,196,0.455792362041872
"ID_17",2006,4,1,1,0,97,138,9.93559859826226
"ID_7",2004,1,1,1,0,364,232,0.142611291178719
"ID_8",2008,1,1,1,0,227,319,12.1781496231045
"ID_6",2002,10,1,1,1,218,158,280.947789639953
"ID_19",1983,12,0,0,0,240,311,7.2567847199274
"ID_17",1995,2,1,0,0,53,265,2.35771040025166
"ID_2",1983,4,0,0,0,56,130,56.8671803983032
"ID_17",1984,4,0,0,0,336,438,13.637332746038
"ID_16",2003,11,1,1,1,244,205,50.9774123133369
"ID_19",1999,4,1,1,0,159,431,16.2204214038216
"ID_18",1983,11,0,0,0,336,555,1.17596307707284
"ID_10",1990,12,1,0,0,272,401,112.100210742964
"ID_1",1985,9,1,0,0,346,357,16.2447282951202
"ID_5",1992,7,1,0,0,284,161,8.81451935627346
"ID_8",2006,12,1,1,0,382,499,0.00351169259934911
"ID_2",1983,1,0,0,0,215,308,39.9423893334751
"ID_17",1996,9,1,0,0,30,548,0.774345329859658
"ID_5",1991,10,1,0,0,66,51,23.4961053768805
"ID_19",2007,1,1,1,1,161,324,42.8087123781972
"ID_13",1980,11,0,0,0,32,74,80.0821975655721
"ID_19",2001,1,1,1,0,390,152,34.9665759408508
"ID_19",2007,8,1,1,1,189,25,120.895767481717
"ID_17",1993,6,1,0,0,39,538,5.14272205609204
"ID_17",1989,3,1,0,0,324,395,52.7063175267752
"ID_8",1987,7,0,0,0,343,60,27.7754014339975
"ID_4",1987,10,1,0,0,269,222,5.57439211923081
"ID_8",1999,3,1,0,0,195,58,142.187900116992
"ID_11",1995,9,1,0,0,136,465,32.2606418641102
"ID_8",1980,5,0,0,0,180,151,184.234707535853
"ID_9",2008,10,1,1,1,95,215,5.63133386450928
"ID_19",2005,1,1,1,1,228,294,156.934706066205
"ID_8",2002,8,1,0,0,56,399,0.48656379450412
"ID_13",1996,10,1,0,0,235,486,7.96751656349697
"ID_18",2004,9,1,1,0,184,253,17.5213589931522
"ID_5",1988,10,1,0,0,340,207,29.9415701468409
"ID_14",1999,1,1,1,0,298,231,1.73240870465177
"ID_19",1986,8,0,0,0,92,368,2.44469221112065
"ID_7",1994,8,1,0,0,245,197,31.3249010460262
"ID_7",1986,5,0,0,0,16,204,47.978076056174
"ID_10",1985,5,0,0,0,202,243,104.758702269394
"ID_1",1998,10,1,1,1,118,96,52.1808480390806
"ID_4",2002,4,1,1,0,82,90,81.2577998516451
"ID_1",1998,10,1,1,1,128,592,6.13923279915218
"ID_18",2004,9,1,1,0,34,58,41.4498252604136
"ID_8",1988,8,0,0,0,391,87,5.93200244072185
"ID_12",1990,4,1,0,0,101,423,22.0628541035056
"ID_8",1987,2,0,0,0,49,303,1.43032532491179
"ID_7",2002,5,1,0,0,176,410,28.3996647379195
"ID_18",1999,10,1,1,0,32,62,60.1200133376284
"ID_8",2008,8,1,1,0,368,142,32.0152291963709
"ID_1",1981,12,0,0,0,208,271,134.272150723506
"ID_10",1993,5,1,0,0,345,479,0.269952642265008
"ID_18",1989,4,1,0,0,88,433,4.14791839992572
"ID_17",1984,10,0,0,0,56,114,40.0401174497936
"ID_19",1991,2,1,1,0,168,139,11.0031795971432
"ID_11",1980,6,0,0,0,24,398,0.502053236778205
"ID_5",1994,2,1,0,0,245,453,41.2436310523685
"ID_7",1986,11,0,0,0,247,79,12.0688267181997
"ID_16",1982,11,0,0,0,72,590,23.7497489565307
"ID_18",2002,2,1,1,0,248,250,13.7647325988612
"ID_3",1983,4,0,0,0,348,474,4.78749855218728
"ID_8",1994,9,1,0,0,201,547,4.04793946111929
"ID_10",1995,8,1,1,0,313,355,0.623860926156825
"ID_5",2005,3,1,1,0,199,571,0.211134452101006
"ID_6",1983,3,0,0,0,346,332,9.05753353053853
"ID_9",1991,4,1,0,0,374,35,14.2054175949529
"ID_1",1995,2,1,1,1,333,82,241.562408649298
"ID_17",2003,2,1,0,0,149,169,45.4188303713837
"ID_1",1984,10,1,0,0,302,423,22.3656565088517
"ID_5",2000,10,1,1,0,153,208,40.6109411188604
"ID_19",1983,1,0,0,0,24,382,0.151890576046758
"ID_12",2003,5,1,1,0,106,65,134.482913060876
"ID_7",1987,2,0,0,0,47,197,52.3957607733889
"ID_12",1990,5,1,0,0,68,290,0.772655563085056
"ID_20",2001,9,1,1,0,328,400,13.2089380878192
"ID_10",1985,1,0,0,0,360,152,86.9603111852938
"ID_19",2008,12,1,1,1,130,262,45.2616391114208
"ID_10",1999,9,1,1,1,69,385,51.3255683530205
"ID_14",1982,12,0,0,0,185,90,111.415089322069
"ID_20",1980,6,0,0,0,137,203,23.3148513494507
"ID_19",1997,1,1,1,0,241,269,19.0944481038117
"ID_9",2002,3,1,1,0,187,370,22.2243641492273
"ID_2",2006,4,1,1,0,274,408,33.1871744285551
"ID_19",1987,12,0,0,0,338,46,18.9879271547745
"ID_11",1980,1,0,0,0,372,243,13.3062855940888
"ID_20",2000,7,1,1,0,133,321,79.4522403751249
"ID_17",2001,7,1,0,0,231,17,15.389126471182
"ID_16",2006,8,1,1,1,179,52,107.14257014911
"ID_16",1981,8,0,0,0,226,383,13.9849564281754
"ID_8",1998,7,1,0,0,159,505,42.688839560601
"ID_18",1986,10,1,0,0,63,536,54.499133419013
"ID_7",1993,3,1,0,0,69,523,88.3624747898828
"ID_2",2005,7,1,1,0,193,102,183.113196843256
"ID_4",2009,8,1,1,0,259,461,1.04043642302373
"ID_20",1987,9,1,0,0,303,428,21.4561632667763
"ID_18",1991,3,1,0,0,30,415,1.00765457199349
"ID_8",1985,5,0,0,0,86,320,0.799500938565472
"ID_5",1994,9,1,0,0,213,450,23.1578545232385
"ID_5",1995,10,1,0,0,31,226,15.2886080206505
"ID_13",1988,12,1,0,0,174,84,12.9294353036583
"ID_17",1998,2,1,0,0,138,399,33.7437645207409
"ID_17",2006,5,1,1,0,141,180,51.9579362092724
"ID_20",1982,10,0,0,0,301,260,30.9252748663023
"ID_18",1987,1,1,0,0,127,267,18.0098995522973
"ID_10",2008,3,1,1,1,73,565,0.0971421206730643
"ID_3",1986,2,0,0,0,262,290,5.22920006928476
"ID_20",1985,6,0,0,0,358,516,0.143680415954995
"ID_5",1995,3,1,0,0,316,123,47.1167725176546
"ID_2",2003,7,1,1,0,39,329,15.8979159663517
"ID_9",1988,6,1,0,0,210,249,19.5838032136573
"ID_1",1986,4,1,0,0,361,242,6.73412328271348
"ID_11",2008,11,1,1,1,27,148,26.421064179842
"ID_5",1986,2,1,0,0,310,93,16.5192761975101
"ID_8",1996,11,1,0,0,34,91,157.407488484304
"ID_10",1980,10,0,0,0,316,419,223.134290899331
"ID_14",1994,10,1,1,0,271,213,44.5160488756302
"ID_20",1980,12,0,0,0,53,528,46.1013224271349
"ID_14",2009,9,1,1,0,109,90,6.93919104472203
"ID_3",1985,7,0,0,0,122,55,25.6811104044125
"ID_10",1981,9,0,0,0,263,302,23.1523660628389
"ID_13",1991,6,1,0,0,236,235,38.3553425615772
"ID_2",1981,7,0,0,0,131,393,40.1147973334631
"ID_6",2003,6,1,1,1,76,156,32.1540708087898
"ID_8",2000,3,1,0,0,9,212,24.264612247496
"ID_11",1983,3,0,0,0,303,354,27.8309087628532
"ID_16",1990,8,1,0,0,71,379,5.95412117420949
"ID_13",1992,1,1,0,0,17,417,0.16509616095635
"ID_17",1980,7,0,0,0,297,146,7.70726206035128
"ID_12",1981,10,0,0,0,345,326,2.56118880500481
"ID_6",1997,11,1,1,0,364,517,0.0829534336976363
"ID_7",1996,5,1,0,0,305,585,0.000962214514606191
"ID_6",2005,3,1,1,1,272,329,47.7373306841551
"ID_16",1985,7,0,0,0,167,75,47.7555033306088
"ID_5",1999,9,1,1,0,306,132,44.1181425956202
"ID_7",1987,10,0,0,0,178,414,71.9182482944165
"ID_8",2006,5,1,1,0,28,88,58.1541267467531
"ID_11",2007,7,1,1,1,72,361,23.2444740054936
"ID_4",2004,12,1,1,0,279,384,16.5396223717425
"ID_7",1994,3,1,0,0,29,296,0.800636196368588
"ID_16",1985,11,0,0,0,175,334,78.6899753588097
"ID_12",1987,6,1,0,0,343,198,156.906673701879
"ID_20",1980,11,0,0,0,164,61,214.010444646465
"ID_16",1990,8,1,0,0,326,378,22.5322601477963
"ID_15",1984,9,0,0,0,62,34,76.1665860698605
"ID_1",1991,5,1,1,0,203,584,0.495184366574842
"ID_4",1992,2,1,0,0,72,399,6.66007236046029
"ID_16",1985,12,0,0,0,339,303,1.12224446125415
"ID_20",1980,1,0,0,0,119,222,8.7978096955059
"ID_9",1985,9,1,0,0,154,81,58.2492744836216
"ID_13",1998,9,1,0,0,313,261,2.16096236216051
"ID_15",1987,12,0,0,0,71,316,0.458586723157151
"ID_18",1987,11,1,0,0,328,437,4.67485899085145
"ID_14",2002,8,1,1,0,154,346,52.3800304544072
"ID_6",1981,2,0,0,0,17,313,7.20677681138337
"ID_5",1986,2,1,0,0,147,531,19.7766235672645
"ID_5",1988,2,1,0,0,233,270,5.4546354398639
"ID_1",1984,12,1,0,0,177,436,144.468964356298
"ID_10",1991,3,1,0,0,123,548,9.61480563009208
"ID_8",1982,6,0,0,0,360,430,97.8127011668866
"ID_17",1992,3,1,0,0,334,65,29.0122983616025
"ID_5",1989,5,1,0,0,208,543,1.68375638424963
"ID_13",1981,8,0,0,0,167,526,36.1150880145148
"ID_1",1986,2,1,0,0,200,143,23.4851460863239
"ID_17",2000,9,1,0,0,247,473,22.066515919055
"ID_9",2000,4,1,1,0,61,230,6.0030671941726
"ID_13",1981,12,0,0,0,220,22,28.5502077110204
"ID_6",1990,6,1,1,0,45,160,71.5042522164776
"ID_1",2007,7,1,1,1,379,589,0.0000000132055598506738
"ID_8",1986,6,0,0,0,310,329,39.2648159380929
"ID_18",1982,12,0,0,0,28,508,19.3184533581769
"ID_9",1999,6,1,1,0,84,337,84.0412118867235
"ID_13",2000,3,1,0,0,232,218,93.4386587744865
"ID_16",1982,6,0,0,0,283,77,13.5937903673446
"ID_15",2009,5,1,1,0,275,195,7.89352081086946
"ID_19",1986,4,0,0,0,227,390,65.4969507879209
"ID_12",1992,12,1,0,0,362,220,6.9539575443246
"ID_5",1994,7,1,0,0,144,52,39.4192047346727
"ID_1",1998,5,1,1,1,270,457,62.0974315663444
"ID_1",2008,7,1,1,1,369,289,1.93648295005919
"ID_2",1991,10,0,0,0,204,527,10.1669892118213
"ID_1",1993,9,1,1,0,26,359,1.31377784658119
"ID_12",1983,8,0,0,0,271,250,19.0479844617533
"ID_3",1998,11,1,1,0,135,347,247.374471600344
"ID_2",1991,12,0,0,0,194,268,13.4763984640763
"ID_13",1992,10,1,0,0,94,427,4.39578065663441
"ID_5",2005,12,1,1,0,323,20,17.5964672361714
"ID_18",1997,10,1,1,0,34,110,140.543315222753
"ID_7",1985,10,0,0,0,303,392,172.126483466041
"ID_6",1999,5,1,1,1,68,477,31.1576040720044
"ID_11",2007,2,1,1,1,326,136,72.2346826122482
"ID_13",1980,2,0,0,0,231,548,6.03215762112967
"ID_20",1998,1,1,1,0,83,320,42.1772950196921
"ID_12",1990,10,1,0,0,36,198,8.45100928899649
"ID_17",1988,5,0,0,0,207,199,76.8300267877595
"ID_4",1983,3,1,0,0,315,48,24.814763524316
"ID_10",2008,12,1,1,1,379,126,64.3179852490377
"ID_6",1999,6,1,1,1,198,580,1.70314162353342
"ID_5",2008,3,1,1,0,13,464,0.0802526983762636
"ID_8",1990,10,0,0,0,154,284,7.89452426889485
"ID_6",1984,1,0,0,0,9,534,55.7483082000189
"ID_20",1981,5,0,0,0,220,546,6.21251021933543
"ID_8",1997,3,1,0,0,60,489,33.0462552386861
"ID_1",1997,3,1,1,1,190,258,6.81355932508808
"ID_1",2003,7,1,1,1,145,224,14.1428145410523
"ID_16",1987,5,1,0,0,194,315,53.8111083017539
"ID_19",2005,9,1,1,1,182,335,37.9713543286411
"ID_11",1997,4,1,1,0,256,101,5.64587754733975
"ID_12",1987,11,1,0,0,194,353,9.3859170629045
"ID_11",2009,4,1,1,1,295,463,0.389229550205611
"ID_17",2002,9,1,0,0,291,221,6.45716838040249
"ID_6",1997,12,1,1,0,321,515,1.6582303076956
"ID_3",1993,6,1,0,0,196,192,34.5561563902084
"ID_10",1993,11,1,0,0,10,151,26.6668008405854
"ID_8",2000,8,1,0,0,112,398,40.0033161977184
"ID_12",1995,8,1,0,0,337,41,24.5116722858456
"ID_13",1990,7,1,0,0,207,170,34.447536394752
"ID_4",1987,12,1,0,0,269,99,1.42029328102839
"ID_13",2000,9,1,0,0,27,34,70.4142893340766
"ID_8",2002,8,1,0,0,131,497,18.6679015049717
"ID_14",1992,9,1,1,0,119,193,23.2019134509786
"ID_9",1986,5,1,0,0,135,369,31.4966516897752
"ID_3",1987,4,1,0,0,43,422,1.38115952460303
"ID_18",2006,4,1,1,0,296,184,4.05171399672101
"ID_3",1983,3,0,0,0,13,465,0.113400732494029
"ID_15",2007,3,1,1,0,99,276,28.9188046863635
"ID_1",1980,1,0,0,0,307,369,15.2416789485587
"ID_3",1989,5,1,0,0,68,27,25.9136654534511
"ID_11",1984,7,0,0,0,225,474,50.1414470823969
"ID_15",1998,5,1,0,0,332,142,150.177345766362
"ID_11",2003,3,1,1,1,314,134,72.8512722683037
"ID_2",1983,7,0,0,0,360,509,2.52039075789108
"ID_7",1987,8,0,0,0,214,279,46.6317356913163
"ID_14",1984,8,0,0,0,338,24,28.3986687099354
"ID_12",1994,9,1,0,0,195,448,22.1238187631813
"ID_2",2001,4,1,1,0,263,533,0.197693082395752
"ID_10",1985,6,0,0,0,73,324,1.92744300687918
"ID_4",1981,7,0,0,0,170,528,17.674206946942
"ID_16",1995,3,1,1,1,157,418,70.8772470431687
"ID_4",2001,1,1,1,0,363,399,1.68782558528804
"ID_2",1982,4,0,0,0,53,583,58.3357004008456
"ID_3",2008,11,1,1,1,117,193,8.24892257486529
"ID_16",1980,7,0,0,0,390,223,105.665695344207
"ID_4",2001,9,1,1,0,179,369,15.2808092824121
"ID_2",2004,4,1,1,0,260,480,8.52450968014653
"ID_3",2005,9,1,1,1,305,402,15.9528654658918
"ID_13",1992,11,1,0,0,293,187,6.50410803201035
"ID_1",1984,3,1,0,0,328,484,5.97987164056158
"ID_11",1987,5,0,0,0,141,141,5.0422266253999
"ID_14",2007,2,1,1,0,34,496,0.814299334538567
"ID_17",2002,7,1,0,0,248,489,4.55868611653951
"ID_17",2004,7,1,1,0,281,423,57.2549941649407
"ID_3",2009,2,1,1,1,75,490,10.5867705210725
"ID_11",1985,1,0,0,0,115,427,52.1013110579135
"ID_18",1980,5,0,0,0,245,208,7.98879295914757
"ID_8",1994,3,1,0,0,286,532,0.818290780398868
"ID_19",1994,4,1,1,0,327,327,0.458341352581963
"ID_4",2001,3,1,1,0,223,445,13.4961267895975
"ID_1",2001,5,1,1,1,98,75,350.238933691518
"ID_5",2002,4,1,1,0,107,152,12.9052247370785
"ID_18",1996,2,1,1,0,9,53,16.8728634160765
"ID_9",1991,9,1,0,0,228,214,40.0029409442542
"ID_16",1996,9,1,1,1,325,150,166.320329889607
"ID_17",2006,7,1,1,0,292,372,11.8528477264177
"ID_12",1981,7,0,0,0,211,150,129.208667031492
"ID_2",1997,5,1,0,0,47,551,2.22459900500906
"ID_2",2005,2,1,1,0,250,308,103.546931560412
"ID_19",2002,5,1,1,0,182,328,86.7553523816228
"ID_4",1992,10,1,0,0,214,301,5.45627722201153
"ID_5",1990,7,1,0,0,246,212,29.2838585200276
"ID_11",1990,5,0,0,0,212,577,0.14503274134283
"ID_20",1986,4,1,0,0,194,580,2.92076956761449
"ID_5",2007,5,1,1,0,198,54,30.3266647681522
"ID_5",1982,7,0,0,0,378,567,0.469854351123915
"ID_20",1981,1,0,0,0,147,581,63.0864306775942
"ID_8",2009,6,1,1,0,144,136,24.8265816635493
"ID_6",2007,9,1,1,1,222,329,67.0354360413287
"ID_16",2001,11,1,1,1,386,36,84.0992437851089
"ID_7",2005,4,1,1,0,15,308,2.85926859443393
"ID_14",2000,12,1,1,0,298,315,3.63292688494242
"ID_18",1996,3,1,1,0,144,18,26.6368101167092
"ID_19",1988,4,0,0,0,375,218,14.9486968696795
"ID_18",1998,7,1,1,0,243,210,191.202077149001
"ID_4",1984,11,1,0,0,79,174,30.7578686172275
"ID_1",1992,12,1,1,0,188,14,29.5725209888089
"ID_15",2009,2,1,1,0,37,497,0.519484585453729
"ID_20",1997,5,1,1,0,281,213,144.830329280954
"ID_2",2005,11,1,1,0,166,55,31.0068344816102
"ID_16",2009,8,1,1,1,77,90,82.2673383355849
"ID_14",1995,5,1,1,0,27,188,36.9277235112822
"ID_12",2004,5,1,1,0,247,425,36.7097956363173
"ID_18",1991,9,1,0,0,332,257,0.214422639206973
"ID_13",2005,9,1,1,0,164,414,39.0815455331402
"ID_14",1987,11,0,0,0,88,83,25.0408166793757
"ID_2",2004,8,1,1,0,154,263,19.3000513254315
"ID_9",1985,2,1,0,0,136,536,23.6849149756949
"ID_8",1985,11,0,0,0,189,499,45.6059725094123
"ID_19",2003,9,1,1,1,132,216,12.5375278868167
"ID_20",1992,7,1,1,0,390,564,0.00000141392700228294
"ID_1",1999,6,1,1,1,106,473,219.94177002778
"ID_17",1989,7,1,0,0,63,139,22.0080835203474
"ID_4",1996,12,1,1,0,303,13,12.2902479492487
"ID_2",1983,6,0,0,0,80,513,45.7118787210698
"ID_14",1996,6,1,1,0,86,266,1.91197477635299
"ID_13",1993,11,1,0,0,178,335,47.3589064177734
"ID_7",1990,11,1,0,0,27,315,0.341237781268028
"ID_11",1980,3,0,0,0,185,398,32.5162987606525
"ID_6",1999,6,1,1,1,373,146,250.176711492224
"ID_18",2008,8,1,1,0,337,84,64.1504521935749
"ID_2",2007,9,1,1,0,204,128,84.8297031793757
"ID_18",1988,4,1,0,0,262,405,70.0830436459105
"ID_7",1995,12,1,0,0,201,87,42.9801892247197
"ID_12",1986,12,0,0,0,325,335,31.5422624606825
"ID_18",1994,4,1,0,0,44,11,48.1752722799171
"ID_12",1986,5,0,0,0,141,315,12.3072590639938
"ID_8",2002,4,1,0,0,220,212,85.715165624241
"ID_4",1993,8,1,0,0,338,388,0.173315408641081
"ID_3",1981,8,0,0,0,194,229,100.787522844147
"ID_14",2005,9,1,1,0,361,119,58.5885321159248
"ID_19",1983,4,0,0,0,11,126,24.2976300544018
"ID_6",1997,11,1,1,0,364,518,0.230513156218919
"ID_20",1983,12,0,0,0,337,60,34.3469197490113
"ID_12",1998,4,1,1,0,30,460,2.5650575990908
"ID_20",1988,5,1,0,0,235,548,1.40197018886564
"ID_9",1988,1,1,0,0,151,441,19.4354842573912
"ID_1",1984,9,1,0,0,267,582,1.13141633736107
"ID_18",1982,10,0,0,0,127,405,29.7510277935072
"ID_15",1981,6,0,0,0,218,436,153.818409390412
